
"PowerShares QQQ Trust, Series 1 (ETF)",Last: 720.1,Change:  7.95
Date: 14 de julio de 2026 a las 17:50 GMT-4,Bid: 720,Ask: 720.1,Size: 560*160,Volume: 29.187.025
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jul 17 2026,QQQ260717C00905000,0.05,0,0,0.02,0,0.7877,0.0001,0,336,905.00,QQQ260717P00905000,0,0,183.37,186.96,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00910000,0.04,0,0,0.01,0,0.7656,0.0001,0,701,910.00,QQQ260717P00910000,0,0,188.37,191.98,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00915000,0.05,0,0,0.02,0,0.8223,0.0001,0,927,915.00,QQQ260717P00915000,0,0,193.37,196.96,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00920000,0.02,0,0,0.01,0,0.7985,0.0001,0,179,920.00,QQQ260717P00920000,0,0,198.37,201.96,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00925000,0.02,0,0,0.01,0,0.8148,0.0001,0,15,925.00,QQQ260717P00925000,0,0,203.37,206.98,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00930000,0.04,0,0,0.01,0,0.831,0.0001,0,1526,930.00,QQQ260717P00930000,0,0,208.37,211.94,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00935000,0.03,0,0,0.01,0,0.847,0.0001,0,461,935.00,QQQ260717P00935000,0,0,213.37,216.96,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00940000,0.02,0,0,0.01,0,0.863,0.0001,0,595,940.00,QQQ260717P00940000,0,0,218.37,221.96,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00945000,0.05,0,0,0.01,0,0.8788,0.0001,0,46,945.00,QQQ260717P00945000,0,0,223.37,226.97,0,0,-1,0,0
Fri Jul 17 2026,QQQ260717C00950000,0.01,0,0,0.01,0,0.8945,0.0001,0,533,950.00,QQQ260717P00950000,0,0,228.37,231.94,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00495000,0,0,223.04,226.91,0,0.9195,0.999,0,0,495.00,QQQ260720P00495000,0.03,-0.005,0.01,0.02,1,0.9296,-0.0008,0,9
Mon Jul 20 2026,QQQ260720C00500000,0,0,218.23,221.92,0,1.0846,0.9989,0,0,500.00,QQQ260720P00500000,0.03,0,0.01,0.04,0,0.9445,-0.0009,0,6
Mon Jul 20 2026,QQQ260720C00505000,0,0,213.22,216.92,0,1.0486,0.9988,0,0,505.00,QQQ260720P00505000,0.08,0,0.01,0.04,0,0.9205,-0.001,0,1
Mon Jul 20 2026,QQQ260720C00510000,0,0,208.2,211.92,0,1.0068,0.9987,0,0,510.00,QQQ260720P00510000,0,0,0.02,0.04,0,0.9108,-0.0011,0,0
Mon Jul 20 2026,QQQ260720C00515000,0,0,203.2,206.93,0,0.9824,0.9986,0,0,515.00,QQQ260720P00515000,0.03,-0.015,0.02,0.04,204,0.8869,-0.0012,0,1204
Mon Jul 20 2026,QQQ260720C00520000,0,0,198.31,201.93,0,1.0043,0.9985,0.0001,0,520.00,QQQ260720P00520000,0.02,0,0.02,0.05,0,0.875,-0.0014,0.0001,8
Mon Jul 20 2026,QQQ260720C00525000,0,0,193.21,196.94,0,0.9338,0.9983,0.0001,0,525.00,QQQ260720P00525000,0.05,0,0.02,0.05,0,0.8512,-0.0015,0.0001,2178
Mon Jul 20 2026,QQQ260720C00530000,190,0,188.32,191.94,0,0.953,0.9982,0.0001,1,530.00,QQQ260720P00530000,0.04,-0.015,0.03,0.05,2445,0.8376,-0.0017,0.0001,1440
Mon Jul 20 2026,QQQ260720C00535000,0,0,183.27,186.94,0,0.904,0.998,0.0001,0,535.00,QQQ260720P00535000,0.05,0,0.03,0.06,0,0.8228,-0.0018,0.0001,1097
Mon Jul 20 2026,QQQ260720C00540000,0,0,178.34,181.95,0,0.9058,0.9978,0.0001,0,540.00,QQQ260720P00540000,0.06,0,0.03,0.06,0,0.7991,-0.002,0.0001,1099
Mon Jul 20 2026,QQQ260720C00545000,0,0,173.29,176.95,0,0.859,0.9976,0.0001,0,545.00,QQQ260720P00545000,0.04,-0.03,0.03,0.06,400,0.7755,-0.0023,0.0001,0
Mon Jul 20 2026,QQQ260720C00550000,0,0,168.35,171.96,0,0.8554,0.9974,0.0001,0,550.00,QQQ260720P00550000,0.05,-0.02,0.04,0.07,769,0.7668,-0.0025,0.0001,6
Mon Jul 20 2026,QQQ260720C00555000,0,0,163.22,166.96,0,0.777,0.9971,0.0001,0,555.00,QQQ260720P00555000,0.05,-0.025,0.04,0.05,2290,0.7289,-0.0028,0.0001,731
Mon Jul 20 2026,QQQ260720C00560000,0,0,158.3,161.97,0,0.7861,0.9968,0.0001,0,560.00,QQQ260720P00560000,0.04,-0.04,0.05,0.07,200,0.726,-0.003,0.0001,10
Mon Jul 20 2026,QQQ260720C00565000,0,0,153.4,156.97,0,0.7893,0.9965,0.0001,0,565.00,QQQ260720P00565000,0,0,0.05,0.08,0,0.7085,-0.0034,0.0001,0
Mon Jul 20 2026,QQQ260720C00570000,0,0,148.34,151.98,0,0.7474,0.9962,0.0002,0,570.00,QQQ260720P00570000,0.26,0,0.06,0.08,0,0.6903,-0.0037,0.0002,21
Mon Jul 20 2026,QQQ260720C00575000,0,0,143.27,146.98,0,0.6971,0.9958,0.0002,0,575.00,QQQ260720P00575000,0.09,-0.015,0.06,0.09,1,0.6717,-0.0041,0.0002,78
Mon Jul 20 2026,QQQ260720C00580000,0,0,138.38,141.99,0,0.7072,0.9954,0.0002,0,580.00,QQQ260720P00580000,0.09,0,0.07,0.1,0,0.6569,-0.0045,0.0002,158
Mon Jul 20 2026,QQQ260720C00585000,0,0,133.34,137,0,0.6722,0.9949,0.0002,0,585.00,QQQ260720P00585000,0.1,-0.025,0.08,0.1,1,0.6374,-0.005,0.0002,120
Mon Jul 20 2026,QQQ260720C00590000,125.09,0,128.33,132.01,0,0.6457,0.9944,0.0003,3,590.00,QQQ260720P00590000,0.12,0,0.08,0.11,0,0.6173,-0.0055,0.0003,183
Mon Jul 20 2026,QQQ260720C00595000,0,0,123.45,127.02,0,0.65,0.9938,0.0003,0,595.00,QQQ260720P00595000,0.08,-0.065,0.09,0.12,3,0.6007,-0.006,0.0003,220
Mon Jul 20 2026,QQQ260720C00600000,111.21,0,118.46,122.03,0,0.6273,0.9932,0.0003,1,600.00,QQQ260720P00600000,0.1,-0.06,0.1,0.13,159,0.5832,-0.0067,0.0003,313
Mon Jul 20 2026,QQQ260720C00605000,110.98,0,113.52,117.03,0,0.6118,0.9925,0.0004,30,605.00,QQQ260720P00605000,0.1,-0.075,0.11,0.13,14,0.5623,-0.0074,0.0004,32
Mon Jul 20 2026,QQQ260720C00610000,110.2,0,108.45,112.04,0,0.5744,0.9917,0.0004,2,610.00,QQQ260720P00610000,0.13,-0.065,0.12,0.15,104,0.5463,-0.0081,0.0004,350
Mon Jul 20 2026,QQQ260720C00615000,0,0,103.39,107.06,0,0.5405,0.9908,0.0005,0,615.00,QQQ260720P00615000,0.11,-0.105,0.13,0.16,35,0.5271,-0.009,0.0005,51
Mon Jul 20 2026,QQQ260720C00620000,98.21,0,98.51,102.07,0,0.5372,0.9899,0.0006,5,620.00,QQQ260720P00620000,0.13,-0.105,0.14,0.17,30,0.5072,-0.01,0.0006,199
Mon Jul 20 2026,QQQ260720C00625000,90.74,0,93.23,97.09,0,0.4603,0.9887,0.0006,30,625.00,QQQ260720P00625000,0.14,-0.13,0.16,0.18,52,0.4892,-0.0112,0.0006,132
Mon Jul 20 2026,QQQ260720C00630000,84.94,0,88.52,92.11,0,0.4919,0.9874,0.0007,1,630.00,QQQ260720P00630000,0.16,-0.145,0.17,0.19,45,0.4684,-0.0125,0.0007,490
Mon Jul 20 2026,QQQ260720C00635000,0,0,83.54,87.13,0,0.4709,0.9859,0.0008,0,635.00,QQQ260720P00635000,0.34,0,0.19,0.22,0,0.4522,-0.014,0.0008,90
Mon Jul 20 2026,QQQ260720C00640000,75.8,0,78.56,82.15,0,0.4495,0.984,0.001,30,640.00,QQQ260720P00640000,0.21,-0.185,0.21,0.22,19,0.4306,-0.0158,0.001,99
Mon Jul 20 2026,QQQ260720C00645000,71.35,0,73.59,77.18,0,0.4297,0.9818,0.0012,30,645.00,QQQ260720P00645000,0.23,-0.235,0.24,0.27,960,0.4162,-0.018,0.0012,53
Mon Jul 20 2026,QQQ260720C00650000,0,0,68.36,72.22,0,0.3816,0.9792,0.0014,0,650.00,QQQ260720P00650000,0.27,-0.27,0.27,0.28,936,0.3956,-0.0207,0.0014,266
Mon Jul 20 2026,QQQ260720C00655000,58.35,0,63.4,67.26,0,0.3654,0.9758,0.0016,1,655.00,QQQ260720P00655000,0.3,-0.34,0.3,0.33,1472,0.3783,-0.024,0.0016,470
Mon Jul 20 2026,QQQ260720C00660000,46.69,0,58.45,62.31,0,0.3494,0.9716,0.0019,18,660.00,QQQ260720P00660000,0.34,-0.44,0.35,0.37,343,0.3602,-0.0282,0.0019,802
Mon Jul 20 2026,QQQ260720C00665000,61.73,0,53.81,57.37,0,0.3549,0.9662,0.0024,1,665.00,QQQ260720P00665000,0.39,-0.555,0.4,0.43,414,0.3425,-0.0336,0.0024,739
Mon Jul 20 2026,QQQ260720C00670000,50.88,7.775,48.89,52.46,1,0.337,0.959,0.0029,67,670.00,QQQ260720P00670000,0.48,-0.7,0.48,0.5,327,0.3252,-0.0409,0.0029,1399
Mon Jul 20 2026,QQQ260720C00675000,45.67,7.36,43.98,47.58,6,0.319,0.9496,0.0036,6,675.00,QQQ260720P00675000,0.56,-0.925,0.58,0.61,292,0.3095,-0.0503,0.0036,2134
Mon Jul 20 2026,QQQ260720C00680000,41.09,7.305,39.11,42.53,2,0.2932,0.9368,0.0045,69,680.00,QQQ260720P00680000,0.72,-1.16,0.72,0.75,5187,0.2941,-0.063,0.0045,1804
Mon Jul 20 2026,QQQ260720C00685000,36.29,7,34.41,36.32,1,0.2153,0.9197,0.0057,19,685.00,QQQ260720P00685000,0.91,-1.475,0.92,0.95,4163,0.2799,-0.0801,0.0057,1629
Mon Jul 20 2026,QQQ260720C00690000,31.71,6.745,31.06,31.61,10,0.2675,0.8966,0.0073,151,690.00,QQQ260720P00690000,1.18,-1.865,1.2,1.23,716,0.2663,-0.1034,0.0073,2370
Mon Jul 20 2026,QQQ260720C00691000,0,0,28.73,30.66,0,0.2168,0.8911,0.0076,0,691.00,QQQ260720P00691000,1.23,-1.975,1.26,1.3,357,0.2637,-0.1088,0.0076,222
Mon Jul 20 2026,QQQ260720C00692000,0,0,29.2,29.73,0,0.2616,0.8852,0.008,0,692.00,QQQ260720P00692000,1.28,-2.085,1.34,1.37,192,0.261,-0.1146,0.008,1646
Mon Jul 20 2026,QQQ260720C00693000,30.12,7.575,28.27,28.75,1,0.2572,0.879,0.0084,1,693.00,QQQ260720P00693000,1.42,-2.115,1.41,1.45,163,0.2586,-0.1208,0.0084,384
Mon Jul 20 2026,QQQ260720C00694000,25.52,0,27.36,27.83,0,0.2548,0.8724,0.0088,1,694.00,QQQ260720P00694000,1.46,-2.26,1.5,1.53,104,0.2559,-0.1274,0.0088,277
Mon Jul 20 2026,QQQ260720C00695000,23.96,3.165,26.44,26.97,4,0.2534,0.8654,0.0092,161,695.00,QQQ260720P00695000,1.59,-2.325,1.58,1.62,834,0.2535,-0.1344,0.0092,793
Mon Jul 20 2026,QQQ260720C00696000,21.13,0,25.51,26.07,0,0.2504,0.858,0.0097,1,696.00,QQQ260720P00696000,1.58,-2.53,1.68,1.72,92,0.2508,-0.1418,0.0097,134
Mon Jul 20 2026,QQQ260720C00697000,25.09,5.755,24.67,25.15,152,0.2488,0.8502,0.0101,7,697.00,QQQ260720P00697000,1.74,-2.58,1.78,1.82,140,0.2483,-0.1497,0.0102,427
Mon Jul 20 2026,QQQ260720C00698000,25.5,7.065,23.72,24.35,19,0.2471,0.8418,0.0106,28,698.00,QQQ260720P00698000,1.88,-2.66,1.88,1.92,261,0.246,-0.158,0.0106,363
Mon Jul 20 2026,QQQ260720C00699000,18.1,0,22.87,23.34,0,0.2427,0.833,0.0111,53,699.00,QQQ260720P00699000,2,-2.77,2,2.04,181,0.2433,-0.1668,0.0111,234
Mon Jul 20 2026,QQQ260720C00700000,23.42,6.5,20.64,22.52,5,0.2115,0.8237,0.0116,555,700.00,QQQ260720P00700000,2.08,-2.94,2.12,2.16,1108,0.2408,-0.1761,0.0116,1115
Mon Jul 20 2026,QQQ260720C00701000,21.61,5.45,21.1,21.57,4,0.2369,0.8139,0.0122,47,701.00,QQQ260720P00701000,2.19,-3.09,2.25,2.29,54,0.2384,-0.186,0.0122,147
Mon Jul 20 2026,QQQ260720C00702000,20.46,5.03,18.9,20.76,1,0.208,0.8035,0.0127,15,702.00,QQQ260720P00702000,2.4,-3.15,2.38,2.43,87,0.2361,-0.1964,0.0127,449
Mon Jul 20 2026,QQQ260720C00703000,21.65,6.93,17.88,19.92,47,0.2034,0.7925,0.0132,38,703.00,QQQ260720P00703000,2.46,-3.375,2.53,2.57,692,0.2336,-0.2074,0.0133,1423
Mon Jul 20 2026,QQQ260720C00704000,19.31,5.28,17.03,19.03,1187,0.201,0.781,0.0138,44,704.00,QQQ260720P00704000,2.67,-3.45,2.69,2.73,88,0.2311,-0.2189,0.0138,133
Mon Jul 20 2026,QQQ260720C00705000,17.99,4.64,16.2,18.23,19,0.2004,0.7688,0.0144,180,705.00,QQQ260720P00705000,2.85,-3.6,2.85,2.9,1787,0.2288,-0.2311,0.0144,734
Mon Jul 20 2026,QQQ260720C00706000,18.5,5.845,15.37,17.42,125,0.199,0.756,0.015,152,706.00,QQQ260720P00706000,3.02,-3.745,3.03,3.08,222,0.2265,-0.2439,0.015,153
Mon Jul 20 2026,QQQ260720C00707000,16.51,4.5,16.17,16.6,699,0.2251,0.7426,0.0156,330,707.00,QQQ260720P00707000,3.24,-3.86,3.22,3.27,250,0.2241,-0.2574,0.0156,220
Mon Jul 20 2026,QQQ260720C00708000,16.43,5.065,13.78,15.75,367,0.1952,0.7285,0.0162,574,708.00,QQQ260720P00708000,3.18,-4.295,3.43,3.47,57,0.2217,-0.2715,0.0162,222
Mon Jul 20 2026,QQQ260720C00709000,15.28,4.535,14.55,15.02,217,0.2198,0.7137,0.0168,404,709.00,QQQ260720P00709000,3.56,-4.275,3.64,3.69,421,0.2194,-0.2863,0.0168,101
Mon Jul 20 2026,QQQ260720C00710000,14.12,3.975,13.79,14.27,851,0.2179,0.6983,0.0173,899,710.00,QQQ260720P00710000,3.85,-4.4,3.87,3.92,673,0.2171,-0.3022,0.0174,1090
Mon Jul 20 2026,QQQ260720C00711000,14.56,5.005,13.2,13.28,1100,0.2145,0.6822,0.0179,391,711.00,QQQ260720P00711000,4.13,-4.51,4.12,4.17,156,0.2146,-0.3184,0.018,135
Mon Jul 20 2026,QQQ260720C00712000,13.21,4.23,12.46,12.54,1164,0.2123,0.6654,0.0185,699,712.00,QQQ260720P00712000,4.48,-4.61,4.38,4.43,416,0.2127,-0.3352,0.0186,1453
Mon Jul 20 2026,QQQ260720C00713000,12.26,3.835,11.74,11.82,3044,0.2101,0.6479,0.019,399,713.00,QQQ260720P00713000,4.72,-4.79,4.66,4.71,144,0.2102,-0.3528,0.0191,192
Mon Jul 20 2026,QQQ260720C00714000,10.89,3,11.04,11.11,424,0.2079,0.6298,0.0196,330,714.00,QQQ260720P00714000,4.69,-5.3,4.95,5.01,164,0.2082,-0.371,0.0196,312
Mon Jul 20 2026,QQQ260720C00715000,10.4,3.025,10.36,10.42,1439,0.2058,0.6109,0.0201,1143,715.00,QQQ260720P00715000,5.18,-5.295,5.27,5.32,2184,0.206,-0.3899,0.0202,746
Mon Jul 20 2026,QQQ260720C00716000,10.05,3.18,9.69,9.76,806,0.2039,0.5915,0.0206,184,716.00,QQQ260720P00716000,5.45,-5.52,5.6,5.66,353,0.204,-0.4095,0.0207,269
Mon Jul 20 2026,QQQ260720C00717000,9.55,3.155,9.05,9.11,723,0.2017,0.5714,0.021,219,717.00,QQQ260720P00717000,5.93,-5.565,5.95,6.01,572,0.2018,-0.4296,0.0211,189
Mon Jul 20 2026,QQQ260720C00718000,8.52,2.605,8.42,8.48,879,0.1995,0.5507,0.0214,450,718.00,QQQ260720P00718000,6.19,-5.85,6.33,6.39,584,0.1997,-0.4504,0.0215,315
Mon Jul 20 2026,QQQ260720C00719000,7.92,2.43,7.82,7.87,1032,0.1974,0.5295,0.0217,266,719.00,QQQ260720P00719000,6.72,-5.895,6.72,6.78,752,0.1978,-0.4718,0.0219,280
Mon Jul 20 2026,QQQ260720C00720000,7.3,2.22,7.23,7.29,2970,0.1954,0.5077,0.022,943,720.00,QQQ260720P00720000,7.15,-6.05,7.14,7.2,7081,0.1958,-0.4937,0.0222,476
Mon Jul 20 2026,QQQ260720C00721000,6.58,1.91,6.67,6.73,385,0.1934,0.4855,0.0223,234,721.00,QQQ260720P00721000,7.7,-6.11,7.58,7.64,665,0.1935,-0.5161,0.0224,538
Mon Jul 20 2026,QQQ260720C00722000,6.13,1.84,6.14,6.19,411,0.1914,0.4629,0.0224,176,722.00,QQQ260720P00722000,8,-6.43,8.04,8.1,461,0.1915,-0.5389,0.0226,325
Mon Jul 20 2026,QQQ260720C00723000,5.6,1.67,5.62,5.68,210,0.1894,0.44,0.0225,141,723.00,QQQ260720P00723000,8.75,-6.39,8.53,8.59,566,0.1895,-0.562,0.0227,415
Mon Jul 20 2026,QQQ260720C00724000,5.65,2.065,5.14,5.19,527,0.1876,0.4168,0.0225,833,724.00,QQQ260720P00724000,9.15,-6.59,9.04,9.11,695,0.1877,-0.5854,0.0227,150
Mon Jul 20 2026,QQQ260720C00725000,4.7,1.42,4.67,4.72,1226,0.1855,0.3936,0.0224,1043,725.00,QQQ260720P00725000,9.54,-6.9,9.58,9.65,1228,0.1857,-0.6089,0.0226,607
Mon Jul 20 2026,QQQ260720C00726000,4.19,1.22,4.24,4.29,301,0.1837,0.3703,0.0222,236,726.00,QQQ260720P00726000,10.12,-7.005,10.14,10.22,81,0.1839,-0.6325,0.0225,120
Mon Jul 20 2026,QQQ260720C00727000,4.27,1.58,3.82,3.87,285,0.1818,0.3471,0.0219,249,727.00,QQQ260720P00727000,10.72,-7.245,10.73,10.81,63,0.1822,-0.656,0.0222,52
Mon Jul 20 2026,QQQ260720C00728000,3.58,1.155,3.44,3.49,140,0.1802,0.3241,0.0215,127,728.00,QQQ260720P00728000,10.46,-8.25,11.34,11.43,71,0.1804,-0.6794,0.0219,21
Mon Jul 20 2026,QQQ260720C00729000,3.12,0.935,3.08,3.13,155,0.1783,0.3014,0.0211,539,729.00,QQQ260720P00729000,11.75,-7.65,10.3,12.39,53,0.1569,-0.7025,0.0214,38
Mon Jul 20 2026,QQQ260720C00730000,2.78,0.815,2.75,2.79,2172,0.1766,0.2791,0.0205,2026,730.00,QQQ260720P00730000,12.17,-8.08,12.42,13.07,245,0.1786,-0.7254,0.0209,168
Mon Jul 20 2026,QQQ260720C00731000,2.38,0.63,2.44,2.48,104,0.1751,0.2573,0.0199,116,731.00,QQQ260720P00731000,12.56,-8.41,13.13,13.56,45,0.1739,-0.7477,0.0203,22
Mon Jul 20 2026,QQQ260720C00732000,2.13,0.57,2.15,2.2,296,0.1735,0.2362,0.0191,238,732.00,QQQ260720P00732000,13.29,-8.605,13.84,14.27,8,0.1718,-0.7694,0.0197,11
Mon Jul 20 2026,QQQ260720C00733000,1.9,0.515,1.9,1.94,89,0.1718,0.2156,0.0183,113,733.00,QQQ260720P00733000,13.54,-9.2,13.08,15.26,9,0.1443,-0.7907,0.0189,11
Mon Jul 20 2026,QQQ260720C00734000,1.77,0.535,1.66,1.7,291,0.1704,0.1959,0.0175,330,734.00,QQQ260720P00734000,15,-8.595,13.81,16.03,1,0.1392,-0.8111,0.0181,16
Mon Jul 20 2026,QQQ260720C00735000,1.42,0.33,1.44,1.48,976,0.1689,0.177,0.0166,990,735.00,QQQ260720P00735000,16.37,-7.985,16.15,16.84,14,0.1727,-0.8308,0.0172,81
Mon Jul 20 2026,QQQ260720C00736000,1.34,0.38,1.25,1.29,275,0.1672,0.159,0.0156,306,736.00,QQQ260720P00736000,15.65,-9.685,16.97,17.5,1,0.1681,-0.8496,0.0163,12
Mon Jul 20 2026,QQQ260720C00737000,1.11,0.27,1.07,1.11,395,0.166,0.1421,0.0146,229,737.00,QQQ260720P00737000,25.52,0,17.82,18.27,0,0.1654,-0.8674,0.0153,24
Mon Jul 20 2026,QQQ260720C00738000,0.96,0.22,0.92,0.95,194,0.1645,0.1262,0.0136,277,738.00,QQQ260720P00738000,22.73,0,17.19,19.38,0,0,-0.8843,0.0143,14
Mon Jul 20 2026,QQQ260720C00739000,0.77,0.125,0.78,0.81,214,0.1633,0.1114,0.0125,195,739.00,QQQ260720P00739000,16.53,0,18.09,20.25,0,0,-0.9001,0.0133,6
Mon Jul 20 2026,QQQ260720C00740000,0.68,0.12,0.66,0.69,1298,0.1621,0.0977,0.0115,2148,740.00,QQQ260720P00740000,20.99,-8.63,20.44,20.94,1,0.1628,-0.9147,0.0123,45
Mon Jul 20 2026,QQQ260720C00741000,0.59,0.1,0.55,0.58,240,0.1606,0.0852,0.0105,412,741.00,QQQ260720P00741000,24.17,0,21.34,22.08,0,0.1701,-0.9286,0.0114,3
Mon Jul 20 2026,QQQ260720C00742000,0.51,0.085,0.46,0.49,86,0.1595,0.0738,0.0095,154,742.00,QQQ260720P00742000,25.08,0,22.28,23,0,0.1707,-0.9409,0.0105,0
Mon Jul 20 2026,QQQ260720C00743000,0.4,0.03,0.38,0.41,96,0.1583,0.0637,0.0085,170,743.00,QQQ260720P00743000,0,0,23.22,23.8,0,0.1649,-0.9526,0.0095,0
Mon Jul 20 2026,QQQ260720C00744000,0.38,0.06,0.32,0.34,103,0.1575,0.0546,0.0076,74,744.00,QQQ260720P00744000,32.11,0,24.17,24.89,0,0.1722,-0.9628,0.0086,2
Mon Jul 20 2026,QQQ260720C00745000,0.26,-0.02,0.26,0.29,379,0.1567,0.0468,0.0068,806,745.00,QQQ260720P00745000,35.72,0,25.12,25.85,0,0.173,-0.9716,0.0074,18
Mon Jul 20 2026,QQQ260720C00746000,0.26,0.02,0.21,0.24,197,0.1556,0.0398,0.006,139,746.00,QQQ260720P00746000,0,0,24.8,26.83,0,0,-0.9794,0.0062,0
Mon Jul 20 2026,QQQ260720C00747000,0.22,0.01,0.17,0.2,19,0.1548,0.034,0.0052,119,747.00,QQQ260720P00747000,0,0,25.58,27.79,0,0,-0.9854,0.0051,0
Mon Jul 20 2026,QQQ260720C00748000,0.19,0.005,0.14,0.17,21,0.1548,0.0287,0.0046,80,748.00,QQQ260720P00748000,0,0,28.04,28.6,0,0.1604,-0.9901,0.0038,0
Mon Jul 20 2026,QQQ260720C00749000,0.11,-0.045,0.11,0.14,32,0.1538,0.0245,0.004,161,749.00,QQQ260720P00749000,0,0,27.38,30.99,0,0,-0.9936,0.0028,0
Mon Jul 20 2026,QQQ260720C00750000,0.1,-0.035,0.09,0.12,781,0.1542,0.0208,0.0035,1376,750.00,QQQ260720P00750000,32.96,-5.81,28.38,32.17,5,0,-0.9959,0.002,3
Mon Jul 20 2026,QQQ260720C00751000,0.11,-0.015,0.07,0.1,12,0.1534,0.0179,0.0031,64,751.00,QQQ260720P00751000,0,0,29.37,32.96,0,0,-0.9975,0.0013,0
Mon Jul 20 2026,QQQ260720C00752000,0.12,0.015,0.06,0.09,9,0.1549,0.0153,0.0027,49,752.00,QQQ260720P00752000,39.62,0,30.37,34,0,0,-0.9986,0.0008,0
Mon Jul 20 2026,QQQ260720C00753000,0.1,0.005,0.05,0.08,74,0.156,0.0132,0.0024,30,753.00,QQQ260720P00753000,0,0,31.37,35.15,0,0,-0.9991,0.0005,0
Mon Jul 20 2026,QQQ260720C00754000,0.1,0.015,0.04,0.07,27,0.1565,0.0115,0.0021,63,754.00,QQQ260720P00754000,0,0,32.37,34.85,0,0,-0.9995,0.0003,0
Mon Jul 20 2026,QQQ260720C00755000,0.08,0.005,0.03,0.06,30,0.1567,0.0101,0.0018,147,755.00,QQQ260720P00755000,37.32,0,33.37,36.97,0,0,-0.9997,0.0002,0
Mon Jul 20 2026,QQQ260720C00756000,0.08,0.015,0.03,0.05,1,0.1583,0.0089,0.0016,80,756.00,QQQ260720P00756000,0,0,34.37,37.96,0,0,-0.9999,0.0001,0
Mon Jul 20 2026,QQQ260720C00757000,0.06,0,0.02,0.05,0,0.1596,0.008,0.0015,43,757.00,QQQ260720P00757000,0,0,35.37,39.16,0,0,-0.9999,0.0001,0
Mon Jul 20 2026,QQQ260720C00758000,0.05,-0.005,0.02,0.04,5,0.1604,0.0072,0.0013,56,758.00,QQQ260720P00758000,0,0,36.37,40.14,0,0,-0.9999,0,0
Mon Jul 20 2026,QQQ260720C00759000,0.05,0,0.02,0.04,2,0.164,0.0066,0.0012,173,759.00,QQQ260720P00759000,0,0,37.37,41.2,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00760000,0.03,-0.015,0.01,0.04,74,0.1643,0.006,0.0011,205,760.00,QQQ260720P00760000,35.46,0,38.36,41.97,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00761000,0.2,0,0.01,0.04,0,0.1679,0.0055,0.001,58,761.00,QQQ260720P00761000,0,0,39.36,42.96,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00762000,0.1,0,0.01,0.04,0,0.171,0.0052,0.0009,2,762.00,QQQ260720P00762000,0,0,40.36,44.13,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00763000,0.18,0,0.01,0.03,0,0.1709,0.0048,0.0009,1,763.00,QQQ260720P00763000,0,0,41.36,44.96,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00764000,0,0,0.01,0.03,0,0.1743,0.0044,0.0008,0,764.00,QQQ260720P00764000,0,0,42.36,46.13,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00765000,0.02,-0.015,0.01,0.03,10,0.1778,0.0042,0.0007,245,765.00,QQQ260720P00765000,57.39,0,43.36,46.96,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00766000,0.03,0.005,0.01,0.03,1,0.1812,0.0039,0.0007,51,766.00,QQQ260720P00766000,0,0,44.36,47.98,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00767000,0.01,0,0.01,0.03,0,0.1846,0.0037,0.0006,120,767.00,QQQ260720P00767000,0,0,45.36,49.2,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00768000,0.02,0,0.01,0.03,0,0.188,0.0035,0.0006,100,768.00,QQQ260720P00768000,0,0,46.36,50.15,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00769000,0,0,0.01,0.03,0,0.1914,0.0033,0.0006,0,769.00,QQQ260720P00769000,0,0,47.36,51.14,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00770000,0.01,0,0.01,0.03,0,0.1948,0.0031,0.0005,140,770.00,QQQ260720P00770000,45.91,0,48.36,51.97,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00771000,0,0,0.01,0.03,0,0.1982,0.0029,0.0005,0,771.00,QQQ260720P00771000,0,0,49.36,53.2,0,0,-1,0,0
Mon Jul 20 2026,QQQ260720C00772000,0,0,0.01,0.03,0,0.2015,0.0028,0.0005,0,772.00,QQQ260720P00772000,0,0,50.36,53.96,0,0,-1,0,0
